median_income,median_house_value
4.3125,214000
3.7045,212300
3.9543,214400
5.1738,203700
4.9191,188700
4.2708,174800
4.4118,174400
3.6028,184700
4.8523,175800
4.9205,173900
3.275,189900
5.0077,185000
3.75,174400
5.2305,205100
5.273,187600
5.5238,185300
6.1273,289600
5.979,285200
4.375,210400
3.9575,215400
5.3668,219800
4.061,222700
5.0923,257200
5.6454,202800
3.5859,199700
5.0384,200800
5.1377,213300
4.3831,209800
4.5144,206300
4.6094,201000
4.6,203400
4.2292,212800
3.9861,188700
5.5601,205200
4.4954,202900
4.6354,202900
5.0839,198200
3.2222,218700
4.2305,221400
5.125,211700
5.4236,216700
3.5938,209900
3.7308,202400
5.1155,213700
4.7861,210700
3.2143,160100
4.2437,164100
5.3184,171100
0.4999,162500
5.5,276800
4.5526,250200
3.2622,208600
4.9107,279900
5.1515,318900
3.0529,265800
5.6112,308000
2.66,189200
1.3365,183300
3.4297,195800
3.0625,189400
3.95,210200
2.4605,196000
2.4286,205600
1.8906,224500
3.0212,208200
2.5852,185100
2.3359,189300
2.2813,192000
2.9044,172900
2.75,178300
4.0625,201100
2.8385,192200
2.4612,180500
2.8239,150600
1.7991,158800
3.1724,141600
2.0536,186400
2.6806,189300
3.7794,194600
3.6875,162500
3.1895,156300
1.5078,181900
2.7026,145000
1.3971,134400
2.4167,125500
1.625,129700
3.5938,141100
2.1845,123800
3.1528,121800
2.7031,109200
2.5033,131900
2.475,142600
0.8941,98200
2.3125,116100
2.53,140300
1.825,133000
1.9083,119200
2.7432,135200
2.4375,122900
2.8295,126500
3.75,123100
3.3333,115100
1.55,129000
3.0417,141700
2.8542,146900
2.3015,131700
2.6964,122200
1.9667,133900
2.75,150000
2.9167,145800
1.75,134000
2.8167,114000
3.375,126000
2.5962,124100
2.788,150500
1.1929,143800
1.7995,153400
2.1774,157600
2.1029,153300
2.6964,125000
2.239,121300
1.9719,134200
2.0764,145600
1.7801,142800
2.2813,150700
2.15,132200
2.3438,137500
2.8977,142500
1.8875,136700
3.0972,125000
2.625,133900
2.3462,127300
2.1979,140800
2.2902,152400
2.761,120000
2.2991,137500
2.3077,140600
1.7813,145000
2.125,143800
1.8681,112500
2.6042,145000
2.359,143400
2.1442,149200
1.7981,166000
2.6964,138800
2.45,132000
1.8715,139600
2.3438,154300
2.7022,151900
2.5313,156900
1.6354,158900
2.2596,137500
1.9688,173900
2.7019,153300
2.6,180600
2.125,153500
3.0179,153700
1.4178,145500
2.3929,156800
2.5326,156500
2.7083,161800
2.075,151100
3.1538,154300
2.2847,190000
2.7308,173800
2.4259,164600
1.9867,166300
2.7311,169300
2.7292,193800
3.0208,193700
2.625,178700
2.2042,162500
2.8155,176800
2.5395,191000
3.6875,178100
2.4219,137500
2.25,162500
2.2813,145600
3.1406,175300
3.6583,150500
3.0225,130800
1.7679,142800
2.7799,149300
2.6364,148800
3.2188,112500
1.5227,350000
2.1912,112500
2.6964,163200
4.3164,143200
2.7708,186300
2.4387,175000
2.6548,123200
2.7045,190600
2.39,183300
4.5208,165000
1.9929,150600
2.4107,96400
1.75,115400
2.1615,118800
1.5272,100300
1.3963,92900
2.2969,116700
1.6667,112500
1.7207,105100
1.7929,97200
1.7378,121900
2.5637,125000
2.125,108900
2.2054,125000
3.0724,110700
2.0357,169900
3.125,166300
2.5352,184400
2.1044,148200
1.2059,255000
1.6685,128800
2.2059,150000
1.8929,163100
2.1005,171300
3.2788,169000
2.6818,164600
2.325,161500
2.3421,154200
2.1468,141700
2.6673,142300
3.3869,157300
2.8214,158000
3.0114,157500
2.9054,156300
3.1979,154700
2.551,160000
2.4596,154700
2.6042,156700
2.4516,147800
1.9132,154600
2.1522,159400
1.4224,189600
1.7562,181300
2.4196,178400
2.0087,172100
2,172700
2.1964,158500
2.3917,154600
2.4375,154800
1.6341,161800
2.8427,164400
2.1836,162000
2.3444,156100
2.152,170800
3.1786,132100
2.4049,159000
2.2422,168200
2.9844,163600
2.7321,156000
3.0398,165400
2.2122,169400
2.0057,189400
2.625,206300
2.5703,178600
2.3,165600
2.4263,158100
2.4071,170500
2.3068,157800
2.1743,176000
2.63,156000
3.0114,177000
2.1731,143800
2.1591,181500
2.0524,160800
2.6364,150000
2.9375,162500
2.1181,176600
1.9464,190600
2.3929,191100
1.9063,175000
3.0938,155400
2.4821,150000
2.5385,160900
2.3,164200
2.4432,187500
2.2817,164200
2.5556,146500
1.4167,137500
2.0162,142000
2.3175,154500
1.9485,146300
2.754,166200
1.8897,174300
3.1875,171700
2.4688,169000
3.9408,170600
3.0313,166100
3.1901,167600
3.0313,166100
2.6384,162900
2.6951,169300
3.0143,148200
4.0609,171300
2.881,183300
1.6065,111400
2.1429,118500
2.0819,111800
2.1473,115100
2.5833,112500
1.6776,114800
1.7708,102600
1.1635,108700
1.9119,98800
2.5536,117200
1.9041,105100
2.2917,112000
2.0323,112500
1.8661,106600
2.1078,100600
1.6585,92900
2.3864,98800
1.8672,98100
0.9751,95500
1.9798,98100
1.695,94800
1.6597,109100
1.7778,109900
2.5729,97300
1.7396,105900
2.0655,93400
0.9166,99000
0.9518,91400
2.1389,168900
2.1522,155300
2.5966,170900
1.9028,164200
2.6179,158800
2.8,161800
1.7778,154000
2.8167,160400
3.153,150900
2.5913,151600
2.2391,152800
2.6538,143400
3.0903,153500
3.3542,153800
3.4323,144600
2.3221,161600
2.8371,161300
3.055,167000
2.9773,164600
2.3241,159300
1.2826,145500
1.8641,165100
2.4267,151500
2.1406,165300
2.295,155200
2.2988,153400
2.0372,160800
3.3472,154200
4.0441,157500
2.4459,143800
2.84,156100
3.2768,179100
3.3661,160800
3.3846,168100
3.0833,164800
2.3882,148100
3.5125,169300
3.7361,171800
2.5029,159700
2.6354,151800
2.7206,162100
4.7708,178600
3.7361,179800
3.4688,183600
2.9094,152200
3.5341,167500
2.7,165000
4.6389,165500
1.9107,181900
4.3667,171800
3.1528,166800
3.5938,161300
2.9643,162200
3.1087,171000
3.2734,136400
2.4583,136900
2.0785,139800
2.1641,122900
2.4297,147200
3.4712,144300
3.1912,146400
3.4402,149400
3.1667,145700
3.0987,139400
3.0871,138800
3.5313,146500
2.1903,162500
2.7734,141100
1.9668,152100
2.1715,131100
2.2847,132700
2.6339,145700
2.5185,138800
2.6953,121000
2.7679,108900
3.0167,130000
2.5938,115400
1.4861,95100
2.0658,93200
2.1964,125000
2.5083,118100
2.5833,132700
3.0417,117300
1.9026,131900
3.4539,125000
1.4028,105400
1.7411,96700
1.2222,107200
2.75,90600
2.4464,97400
2.2411,106400
2.85,90000
3.2917,83100
2.0486,101800
2.0893,96500
2.5363,95900
2,92600
1.9809,104600
2.8859,120800
1.9185,93300
2.745,106800
3,110000
3.055,105400
2.625,101100
2.7269,124100
1.1705,110600
4.4659,138100
4.2768,181400
2.4271,89500
4.0234,111900
2.0096,110700
4.1042,124400
3.1111,119300
2.5521,113100
3.4917,109500
2.4375,101900
2.5882,92800
1.9038,93100
1.4688,88200
1.875,102900
2.7083,103600
1.7158,94300
3.2768,96100
1.1793,103800
2.1734,88200
2.5893,88900
3.119,90300
3.0341,89100
1.9957,89300
2.6154,89200
2.0804,84700
1.6437,98800
2.1366,100000
2.6429,105300
1.7824,110200
3.6607,110400
1.5161,103200
2.12,105000
2.0817,104600
1.9583,102300
1.4091,105600
1.7262,115600
3.6719,130400
3.2798,141200
3.1538,155600
2.7109,133000
3.2976,151200
3.1964,115400
3.0134,128100
2.0625,134400
2.6354,128100
2.7708,117400
3.305,115800
2.0134,132400
3.5878,118400
2.7813,105100
2.8793,118100
2.3214,104800
2.5719,105600
1.9952,112900
2.1071,99500
2.0357,107300
2.5321,105100
2.2125,103200
2.9293,113600
2.7212,107900
4.3646,116200
2.7443,113900
2.2125,120700
3.1189,118800
3.4792,110700
3.4485,119400
2.1782,126800
2.1211,138100
2.125,120200
2.7434,95200
2.25,126600
2.1389,133400
2.6165,100900
2.7426,103100
1.9423,98400
2.3542,97900
1.8095,100800
1.641,96800
2.4706,88800
3.4107,112500
2.3382,103000
2.375,93600
1.2083,92600
1.9605,106200
2.8269,98000
3.3804,105800
2.4537,91500
2.1838,98300
2.4632,111700
3.9,115800
2.6812,104100
2.8493,109600
3.5687,120700
2.4821,111000
2.2121,98600
2.9643,103200
3.3095,105500
3.2375,105200
3.0972,108500
5.5591,136500
2.125,101900
1.6574,102500
2.1949,95100
2.6719,109800
3.0417,113700
3.1667,117700
5.1948,203500
5.9684,193300
5.3307,207000
4.8438,213100
3.8125,208100
4.25,169200
6.0531,186400
5.293,207000
5.542,197500
4.3527,167000
3.7466,168600
6.5799,196600
5.144,180800
3.8633,187900
3.4712,194400
3.5094,162900
3.5,183000
5.061,218000
4.7393,237900
4.1378,216500
4.174,205100
3.4375,218800
5.0532,218200
4.526,329400
5.3849,217700
5.2034,212400
4.4015,166900
4.3687,173500
5.2287,191100
3.9286,114000
3.8621,165300
4.4821,190700
4.25,200300
4.8508,215900
3.9227,208600
4.5469,175700
4.35,200500
3.1667,186900
3.5518,184600
4.1292,201900
3.6477,117400
4.4539,192200
3.4583,166300
4.0219,168300
4.0687,160300
4.4474,160200
3.9091,174400
3.7083,175200
2.8837,176100
4.125,171900
3.7143,158200
3.525,158000
3.6908,157500
4.5382,165700
3.622,174000
3.7238,166800
3.5556,172800
3.2188,165100
4.6976,171100
4.8542,167400
4.5699,170800
5.3146,168600
3.5455,168300
4.1449,175300
4.0774,171600
4.375,174500
3.1397,166800
4.3,151300
4.1767,156600
3.1607,189000
4.5769,186100
3.7308,196900
4.5694,204300
4.8036,261300
6.1814,453600
6.4319,452300
6.7501,400000
3.183,191100
4.625,191300
4.3882,261600
5.752,291000
6.0723,297200
4.4125,246000
4.8523,267300
3.2,197400
4.6992,251900
4.4732,266000
4,254700
4.0536,277200
4.5625,253500
5.4042,241600
3.9036,326600
6.7744,294100
6.8564,300000
5.2015,302000
3.6635,282100
3.1083,285500
4,263200
5.0526,269800
5.2485,323800
2.7317,264700
3.5481,265000
3.1104,230000
3.8427,283500
4.4375,244900
5.0258,255400
3.3292,271300
4.675,283000
5.1587,296600
3.2011,162500
2.5893,183700
3.0909,187500
2.4925,177200
3.5227,202400
4.1786,201500
3.2237,218200
3.3681,223900
4.4279,226400
4.6583,207300
3.1496,191900
2.6862,195800
2.9205,196600
4.0039,226500
4.2594,242400
3.3289,199700
2.7875,209000
3.6936,238300
3.7614,255900
3.9352,232900
4.9808,212300
3.3411,220500
4.4881,218900
3.9327,190500
4.375,184200
4.3194,198400
2.5875,161200
2.5208,182800
3.1369,196900
4.6389,173800
3.7917,183900
3.6917,197500
4.9375,183800
4.9107,222000
4.475,182300
3.0465,187800
4.875,167600
4.2679,175800
3.6389,167600
4.7813,160000
4.9609,186700
4.0878,153700
2.6397,164400
3.7969,159400
3.4211,141100
4.0517,162200
3.7383,166200
4.9732,165000
5.1187,168100
0.9946,159900
3.7604,158700
4.2132,164600
3.2708,159700
2.8608,165600
3.1957,159200
2.895,146900
4.1387,157700
3.2031,180700
4.6731,173300
4.023,157700
1.875,119900
3.1897,155000
4.4167,158000
5.1104,220500
4.537,185300
3.0777,160800
3.125,120300
3.0357,123400
3.1917,114900
3.2857,153600
3.8846,164100
3.8672,162700
4.6406,169200
4.2083,168300
3.558,161100
4.0461,153500
3.1441,176300
4.325,166000
4.4167,174600
3.7321,167500
3.6875,171500
4.0926,164400
3.099,166600
4.4934,185600
4.75,161900
3.6,156400
4.7159,182100
3.5865,178000
4.4896,184600
3.5052,196000
4.375,204700
3.5893,276000
3.2069,236500
5.0753,178000
5.1423,183100
3.8824,193100
3.5772,207400
3,216600
4.7663,191600
4.4948,190600
4.375,177600
3.5972,225800
3.0703,180800
3.1204,204200
4.0313,163200
2.9643,147400
2.809,144600
2.7339,156700
2.9531,127100
3.0967,144000
3.3182,133300
2.3456,146100
3.1507,144000
2.8681,114200
3.8,145800
3.9333,162300
2.4333,155000
3.5461,146400
2.7292,143800
3.0909,150900
3.1012,140400
2.1859,143800
1.7344,145800
7.2423,350000
2.6328,160700
2.6742,131900
3.274,148300
2.52,146000
3.407,190800
3.2813,190900
2.9779,169500
3.4868,208400
2.8906,204900
2.9292,183400
5.0395,225800
3.625,195800
3.3375,180100
3.9038,202700
2.9375,206500
2.9293,170800
2.5432,180900
4.125,173900
2.6184,243800
3.1923,191900
2.2027,192700
2.7121,165500
4.9107,179600
4.5735,195500
4.0507,179500
4.1708,175000
4.3646,161400
2.6641,168200
3.3713,198200
4.0911,239700
4.6713,231800
5.0417,240800
2.5057,156300
3.0795,218400
3.5278,166100
3.3304,194600
3.0989,171400
5.7619,297300
6.299,285800
6.5901,337400
5.8855,313800
5.748,284200
4.2619,139700
6.1968,344700
5.7652,299100
5.8733,287000
6.2427,288700
5.6818,338900
7.0113,319700
5.0778,293700
5.4089,265600
5.93,277600
5.6917,275100
7.2628,322700
6.5513,350400
6.0142,437400
6.5515,319600
4.3397,268100
6.3093,286500
5.7039,277600
3.6417,208100
3.8654,195300
3.5562,146000
4,145700
3.825,159500
3.2639,120100
5.1645,244900
4.1406,200800
3.6339,220100
3.9837,246000
3.7091,225900
3.425,189700
3.2679,236500
3.5268,215500
3.3333,198800
3.625,170400
4.8448,194600
4.54,213100
4.7917,217700
6,191300
3.7961,162700
3.3438,153300
4.7953,210900
4.0542,168400
5.7965,228200
6.2519,345700
2.7759,136800
2.8095,118300
2.5978,142900
5.3889,234900
4.2,226900
4.3194,199500
3.0405,188000
4.6765,198400
4.4,209500
3.5833,200200
4.3942,219500
5,208900
4.625,213400
4.8667,218300
5.084,214100
4.8942,194100
4.4934,213800
3.0114,167000
3.0685,181800
2.6406,156700
1.9903,170300
3.0052,166700
3.0893,162700
4.625,163000
4.7361,167700
3.1713,161000
2.5417,184100
2.875,178300
3.7031,167100
3.4375,156700
2.7045,155400
2.2381,137500
3.1215,153600
2.6465,160200
3.6987,152100
4.2083,147300
3.2368,136900
2.0125,143000
3.225,138200
2.525,155500
3.9469,158200
4.2135,161400
3.5646,162600
3.025,162300
3.0319,162800
3.765,164800
2.9803,165900
3.4408,172900
4.0658,175100
3.7527,161900
2.5068,156300
2.9886,175000
3.07,173000
3.6897,169800
3.6719,161300
2.375,160800
2.3804,158000
4.2062,195400
2.7268,218100
4.1439,212600
4.0781,217300
2.4659,209000
4.0714,215600
4.0815,216200
5.1805,201600
4.6019,208400
3.55,212800
4.8571,203300
5.0106,210800
5.2639,242000
5.9493,228000
4.6429,223700
4.125,219500
4.8393,216300
4.9904,221700
4.8516,213600
4.3661,219900
4.6908,218200
5.296,226200
4.7222,225800
4.0603,225200
5.5767,218100
4.5417,219600
5.1836,219700
3.7813,209100
4.8594,220300
5.5581,218300
4.4423,216000
5.0719,220000
4.625,217400
4.875,218900
4.2703,220900
4.3594,221300
4.1094,215800
4.8438,226300
3.5465,213200
4.2841,312400
4.2917,314700
3.2024,339400
6.3364,307400
4.575,336000
4.4286,254900
4.933,228900
7.6526,481300
4.8013,224100
3.75,221300
4.1538,218800
3.6447,211000
3.8646,214600
5.0719,219500
4.2218,200500
3.4605,186600
2.726,208700
5.0787,219200
4.1023,217300
3.975,213800
2.9798,315600
4.1771,219100
2.25,192000
0.7007,134400
3.8819,143200
2.2417,151900
3.8026,149700
3.2798,150300
2.3041,149100
2.4844,158200
2.7813,159200
7.2096,490300
6.4468,444200
4.9,406300
4.8693,277700
4.3125,290500
5.0052,321800
4.2411,371700
3.3125,425500
3.835,418600
5.5106,252200
4.1354,268200
4.1301,268400
3.7895,254000
4.25,207500
3.5871,347100
3.5521,290000
4.6042,272200
5.2606,198900
4.6364,156300
4.4559,198500
4.95,194000
2.4286,204800
2.5833,181300
3.4808,206900
4.6458,212100
5.3096,209900
2.8438,139300
3.3214,162200
3.0882,160700
3.5054,146800
3.6086,146300
4.9562,165700
4.3424,162500
1.9311,138100
3.6923,159700
3.8586,157900
3.3988,147800
3.7885,156900
2.7308,139000
3.2778,150800
3.7708,157100
3.875,165100
2.3,137500
2.3605,141800
2.1397,145300
4.25,143100
1.9848,160400
1.8109,137500
2.9514,185200
2.7183,190400
3.0135,192700
2.8988,194900
2.9943,190600
2.5012,197500
3.9792,210200
4.0074,200800
2.0579,132700
2.1985,141800
1.6384,128000
1.7938,142600
1.6792,130600
1.7689,117600
1.55,100000
3.5,216700
1.75,154200
5.1806,175000
3.233,199100
3.5313,187500
3.0513,148100
5.0424,225900
4.8917,222800
4.1375,226000
3.2794,224500
5.5449,232200
4.3056,228600
5.5196,227600
4.875,222500
5.1171,225300
3.8162,221900
4.6875,218200
4.4196,223100
4.918,225200
5.9265,227300
4.8462,225700
5.2713,244400
5.3735,234400
7.6084,402500
5.2299,239800
7.1937,254400
3.7031,245300
5.1993,246000
3.9722,235600
4.3203,232800
5.2155,254800
4.375,218200
4.6087,224600
4.2143,228500
4.7845,231400
4.325,223900
5.1795,225400
3.7321,223700
5.395,241900
4.6473,227100
4.3438,233600
4.4312,226000
4.0893,223000
3.1042,219800
5.0447,249200
4.6875,250700
2.7092,256300
5.3701,251400
4.3897,235000
5.587,244900
5.7942,257000
5.0795,243300
4.4831,253900
4.66,244800
5.4602,231600
6.2187,257900
5.62,239600
5.0574,240800
5.8491,247300
5.7389,251800
5.7368,287200
5.1805,249400
7.9767,500001
4.6133,500001
3.7232,500001
5.3441,480600
4.3317,232400
4.1687,240700
5.0072,236200
4.375,234800
4.6452,212500
3.7716,242900
3.4211,203900
3.7826,196300
3.4833,209400
3.1711,215400
3.108,217900
3.0453,185900
2.0875,181300
1.9808,139100
2.0156,152700
2.4,153700
2.875,164000
2.375,139700
1.9318,115900
1.2746,129700
2.0186,130000
1.7589,118300
1.2206,162500
2.2543,156300
2.137,126600
1.9387,141700
2.8533,137500
2.0675,116700
4.5938,112500
2.1964,150000
1.7,104200
5,87500
1.3274,218800
0.9318,187500
1.7064,175000
1.9872,168800
2.3305,162500
1.2321,137500
1.2864,131300
1.5076,145800
1.9797,143800
2.2344,200000
2.7813,129200
2.225,106300
1.5,162500
4.6629,162500
1.4048,200000
1.5536,155000
1.1483,112500
1.6178,137500
1.0714,150000
1.4565,152500
2.0769,100000
1.5603,162500
1.5844,162500
2.5544,162500
1.8438,162500
1.8036,175000
1.7393,140200
1.9647,186200
1.7701,146200
1.918,147500
2.2538,181300
2.6786,191100
2.346,165600
2.1378,180400
2.2808,154700
1.1295,137500
2.6371,159400
2.675,241700
4.0968,310000
3.1149,218800
3.0153,220000
2.3523,325000
2.5726,193800
1.8388,175000
3.8125,382100
3.7838,500001
3.8984,306300
2.7212,266300
2.7614,272200
2.9384,304100
2.875,232500
3.0503,225000
2.127,163300
2.3317,222500
3.1739,222900
1.6955,179700
3.3003,207800
3.5812,198600
3.6193,250000
3.4107,233300
7.5,434500
3.2917,307400
3.875,342900
4.1765,393900
4.5,339800
3.5528,271100
3.901,432500
3.625,500000
3.5985,500001
3.5292,361800
4.5469,381000
4.25,439300
4.0795,400000
4.3889,378000
3.5214,398100
3.385,408300
5.8408,500000
4.7361,418800
4.7875,363800
3.9352,406900
3.7813,461500
7.3672,500001
7.0796,500001
3.9934,500001
5.1815,500001
5.6051,267400
5.1508,367300
6.0362,463500
10.2233,500001
4.6852,395200
5.3046,360700
2.1579,450000
2.8333,414700
3.3906,300000
2.7361,450000
2.6042,287500
1.554,100000
1.5078,99600
2,109800
1.2455,100800
2.2031,96900
1.5898,94000
1.5615,108600
2.5679,114900
2.0114,99300
1.6716,123800
1.7244,111200
1.2,99200
1.3962,124300
3.2024,128000
4.2917,127900
3.6583,126700
2.2448,175000
3.2206,145800
3.775,153800
5.5787,142000
4.9464,150300
4.5368,168800
4.25,172100
4.4091,148400
6.0718,156000
